user_id,survey_id,survey_item_index,filename,has_reply,emotion_1,emotion_2,video_id,mix,emotion_1_id,emotion_2_id,intensity_level,reply_dim_anger,reply_dim_happiness_joy,reply_dim_sadness,reply_dim_disgust,reply_dim_fear
Emotest8215,5e2b705abd36b5e7d992987cb56d01090f236294f7a9196c213a9d8b158c4252,34,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,0,9,10,0,0
Emotest8215,5e2b705abd36b5e7d992987cb56d01090f236294f7a9196c213a9d8b158c4252,35,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,6,6,0,0
Emotest8215,5e2b705abd36b5e7d992987cb56d01090f236294f7a9196c213a9d8b158c4252,36,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,0,0,0,10,10
Emotest8215,5e2b705abd36b5e7d992987cb56d01090f236294f7a9196c213a9d8b158c4252,37,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,10,0,9,0
Emotest8215,5e2b705abd36b5e7d992987cb56d01090f236294f7a9196c213a9d8b158c4252,38,A200_mix_ang_disg_5050.mp4,1,anger,disgust,A200,1,12,35,,10,0,0,10,0
Emotest8215,5e2b705abd36b5e7d992987cb56d01090f236294f7a9196c213a9d8b158c4252,39,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,0,0,0,7,9
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,0,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,1,8,0,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,1,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,1,0,0,6
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,2,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,0,0,0,4,7
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,3,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,3,0,0,7
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,4,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,0,0,3,5,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,5,A323_mix_ang_fea_5050.mp4,1,anger,fear,A323,1,12,10,,2,0,0,0,7
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,6,A221_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A221,1,10,33,,0,8,0,0,8
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,7,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,2,0,0,9
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,8,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,10,0,0,0,2
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,9,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,5,0,3
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,10,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,3,0,5,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,11,A91_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A91,1,33,6,,0,5,9,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,12,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,0,0,2,6
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,13,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,0,0,0,9,6
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,14,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,7,7,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,15,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,1,0,5,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,16,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,5,0,5,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,17,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,4,0,0,1,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,18,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,5,0,0,2,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,19,A303_mix_fea_sad_5050.mp4,1,fear,sadness,A303,1,10,6,,1,0,7,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,20,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,7,2,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,21,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,3,3,0,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,22,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,6,6,0,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,23,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,5,0,4,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,24,A72_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A72,1,35,33,,0,4,0,6,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,25,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,2,6,0,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,26,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,0,3,0,0,7
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,27,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,5,0,0,2,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,28,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,4,0,3,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,29,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,8,0,0,0,2
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,30,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,0,0,7,0,7
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,31,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,9,2
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,32,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,8,3,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,33,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,3,0,7,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,34,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,10,0,0,3,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,35,A102_mix_disg_sad_5050.mp4,1,disgust,sadness,A102,1,35,6,,1,0,8,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,36,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,8,0,1
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,37,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,2,8,0,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,38,A200_mix_ang_disg_5050.mp4,1,anger,disgust,A200,1,12,35,,3,0,0,10,0
Emotest4164,5e4823e7705f94f611189a39b019e8f85ecddb93a1b635b6c954b277502ce03d,39,A72_mix_disg_fea_5050.mp4,1,disgust,fear,A72,1,35,10,,0,0,0,8,1
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,0,A102_mix_disg_sad_5050.mp4,1,disgust,sadness,A102,1,35,6,,0,0,8,8,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,1,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,3,0,5,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,2,A303_mix_fea_sad_5050.mp4,1,fear,sadness,A303,1,10,6,,0,0,0,4,7
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,3,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,2,9,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,4,A323_mix_ang_fea_5050.mp4,1,anger,fear,A323,1,12,10,,10,0,0,0,5
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,5,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,2,0,0,6
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,6,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,0,10,6
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,7,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,9,0,5,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,8,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,10,0,0,0,5
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,9,A72_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A72,1,35,33,,0,10,0,10,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,10,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,10,0,0,9,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,11,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,9,0,8,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,12,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,2,6,0,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,13,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,10,10,0,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,14,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,10,0,0,0,3
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,15,A221_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A221,1,10,33,,0,6,0,0,10
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,16,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,9,0,6
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,17,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,10,10,0,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,18,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,10,9,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,19,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,0,0,0,10,10
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,20,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,0,0,0,10,10
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,21,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,10,0,0,10
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,22,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,10,0,9,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,23,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,10,0,0,0,10
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,24,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,7,8,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,25,A200_mix_ang_disg_5050.mp4,1,anger,disgust,A200,1,12,35,,9,0,0,10,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,26,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,8,10,0,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,27,A72_mix_disg_fea_5050.mp4,1,disgust,fear,A72,1,35,10,,0,0,0,10,8
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,28,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,10,0,0,10,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,29,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,0,0,0,10,6
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,30,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,10,0,0,10
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,31,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,0,10,0,0,10
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,32,A91_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A91,1,33,6,,0,9,9,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,33,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,10,0,10
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,34,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,10,0,10,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,35,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,10,10
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,36,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,10,0,0,10,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,37,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,10,0,10,0,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,38,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,10,0,10,0
Emotest9247,61b11d94407beb66c5bfe3f4608864febcce8d025121ff3f8a30178b91b20863,39,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,10,10,0,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,0,A207_mix_disg_fea_5050.mp4,1,disgust,fear,A207,1,35,10,,3,0,0,0,5
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,1,A91_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A91,1,33,6,,0,5,10,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,2,A227_mix_ang_sad_5050.mp4,1,anger,sadness,A227,1,12,6,,10,0,7,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,3,A64_mix_ang_fea_5050.mp4,1,anger,fear,A64,1,12,10,,10,0,0,0,6
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,4,A72_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A72,1,35,33,,0,6,0,4,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,5,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,2,8,0,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,6,A72_mix_disg_fea_5050.mp4,1,disgust,fear,A72,1,35,10,,0,0,0,6,6
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,7,A303_mix_fea_sad_5050.mp4,1,fear,sadness,A303,1,10,6,,0,0,4,6,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,8,A334_mix_ang_sad_5050.mp4,1,anger,sadness,A334,1,12,6,,3,0,7,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,9,A205_mix_ang_disg_5050.mp4,1,anger,disgust,A205,1,12,35,,8,2,0,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,10,A102_mix_disg_sad_5050.mp4,1,disgust,sadness,A102,1,35,6,,0,1,3,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,11,A337_mix_ang_disg_5050.mp4,1,anger,disgust,A337,1,12,35,,7,0,0,0,2
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,12,A67_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A67,1,33,6,,0,7,7,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,13,A334_mix_ang_disg_5050.mp4,1,anger,disgust,A334,1,12,35,,10,0,5,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,14,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,5,0,0,6
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,15,A332_mix_disg_fea_5050.mp4,1,disgust,fear,A332,1,35,10,,0,0,0,10,10
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,16,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,2,0,0,0,6
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,17,A55_mix_ang_fea_5050.mp4,1,anger,fear,A55,1,12,10,,10,0,0,0,2
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,18,A207_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A207,1,10,33,,0,1,0,0,10
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,19,A332_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A332,1,35,33,,0,8,0,2,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,20,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,1,0,10,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,21,A337_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A337,1,35,33,,0,10,0,10,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,22,A303_mix_disg_hap_5050.mp4,1,disgust,happiness_joy,A303,1,35,33,,0,10,0,10,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,23,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,6,4,0,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,24,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,3,6,0,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,25,A334_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A334,1,10,33,,4,4,0,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,26,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,3,0,0,3,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,27,A102_mix_disg_fea_5050.mp4,1,disgust,fear,A102,1,35,10,,0,0,0,4,7
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,28,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,1,0,0,0,8
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,29,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,7,0,7
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,30,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,0,0,3,0,9
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,31,A200_mix_ang_disg_5050.mp4,1,anger,disgust,A200,1,12,35,,2,0,0,10,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,32,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,2,10,0,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,33,A205_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A205,1,33,6,,5,0,5,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,34,A55_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A55,1,12,33,,10,10,0,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,35,A323_mix_ang_fea_5050.mp4,1,anger,fear,A323,1,12,10,,10,0,0,2,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,36,A227_mix_hap_sad_5050.mp4,1,happiness_joy,sadness,A227,1,33,6,,0,10,10,0,0
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,37,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,10,0,1
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,38,A221_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A221,1,10,33,,0,10,0,0,10
Emotest2224,62f3dedc23a2cc7d342201acb24119b2d315c147c803423f39ec2fbcf872fe5d,39,A91_mix_disg_sad_5050.mp4,1,disgust,sadness,A91,1,35,6,,0,0,0,10,10
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,0,A327_mix_disg_sad_5050.mp4,1,disgust,sadness,A327,1,35,6,,0,0,7,8,0
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,1,A327_mix_ang_sad_5050.mp4,1,anger,sadness,A327,1,12,6,,0,3,2,0,0
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,2,A327_mix_fea_sad_5050.mp4,1,fear,sadness,A327,1,10,6,,0,0,5,0,6
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,3,A200_mix_ang_disg_5050.mp4,1,anger,disgust,A200,1,12,35,,0,0,0,10,1
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,4,A200_mix_ang_sad_5050.mp4,1,anger,sadness,A200,1,12,6,,3,0,7,0,0
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,5,A64_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A64,1,12,33,,3,6,0,0,0
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,6,A227_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A227,1,12,33,,4,8,0,0,0
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,7,A220_mix_ang_fea_5050.mp4,1,anger,fear,A220,1,12,10,,2,0,0,0,6
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,8,A67_mix_fea_hap_5050.mp4,1,fear,happiness_joy,A67,1,10,33,,0,6,0,0,5
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,9,A323_mix_fea_sad_5050.mp4,1,fear,sadness,A323,1,10,6,,0,0,7,0,6
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,10,A220_mix_fea_sad_5050.mp4,1,fear,sadness,A220,1,10,6,,0,0,2,0,8
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,11,A221_mix_ang_hap_5050.mp4,1,anger,happiness_joy,A221,1,12,33,,0,8,0,4,0
Emotest6788,63b9137a734984b822706a64b77b2a527384f6eeb359a3064e43a6062893f0d2,12,A67_mix_disg_sad_5050.mp4,1,disgust,sadness,A67,1,35,6,,0,0,7,5,0
