user_id,survey_id,survey_item_index,filename,has_reply,emotion_1,video_id,mix,emotion_1_id,emotion_2_id,intensity_level,reply_dim_Novelty,reply_dim_Pleasantness,reply_dim_Goal conduciveness,reply_dim_Urgency,reply_dim_Power,reply_dim_Norm compatibility
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,61,A205_cont_p_3.mp4,1,contempt,A205,0,32,100,3,1,1,1,2,3,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,62,A205_mov_p_3.mp4,1,being_moved,A205,0,42,100,3,1,5,5,1,3,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,63,A102_ang_p_3.mp4,1,anger,A102,0,12,100,3,1,1,1,2,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,64,A102_sad_p_3.mp4,1,sadness,A102,0,6,100,3,1,1,1,2,1,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,65,A102_sex_p_3.mp4,1,sexual_lust,A102,0,24,100,3,1,5,5,1,5,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,66,A102_nos_p_2.mp4,1,nostalgia,A102,0,30,100,2,1,5,5,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,67,A102_gra_p_3.mp4,1,gratitude,A102,0,7,100,3,1,4,4,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,68,A205_sat_v_3.mp4,1,satisfaction_contentment,A205,0,16,100,3,1,4,5,1,4,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,69,A102_disa_v_3.mp4,1,disappointment,A102,0,37,100,3,1,1,1,2,1,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,70,A207_dou_v_2.mp4,1,doubt,A207,0,3,100,2,1,1,1,2,2,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,71,A102_conf_p_3.mp4,1,confusion,A102,0,1,100,3,2,2,1,2,2,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,72,A102_neg_sur_p_2.mp4,1,negative_surprise,A102,0,11,100,2,4,2,2,3,2,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,73,A102_scha_p_3.mp4,1,schadenfreude,A102,0,15,100,3,1,2,1,2,2,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,74,A207_dou_v_3.mp4,1,doubt,A207,0,3,100,3,2,1,1,2,2,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,75,A407_ins_p_2.mp4,1,inspiration,A407,0,19,100,2,2,4,5,2,4,5
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,76,A227_reg_v_3.mp4,1,regret,A227,0,0,100,3,2,1,1,2,2,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,77,A102_sad_p_2.mp4,1,sadness,A102,0,6,100,2,1,1,1,2,2,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,78,A102_pos_sur_p_3.mp4,1,positive_surprise,A102,0,9,100,3,4,4,4,3,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,79,A102_emb_v_3.mp4,1,embarrassment,A102,0,39,100,3,2,1,1,3,1,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,80,A102_exc_p_3.mp4,1,excitement_expectation,A102,0,36,100,3,1,5,4,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,81,A200_pos_sur_p_3.mp4,1,positive_surprise,A200,0,9,100,3,5,2,3,2,3,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,82,A200_int_v_3.mp4,1,interest_curiosity,A200,0,29,100,3,1,3,3,2,3,3
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,83,A102_tri_p_2.mp4,1,triumph_achievement,A102,0,20,100,2,3,4,5,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,84,A102_ple_p_2.mp4,1,sensory_pleasure,A102,0,23,100,2,1,5,5,1,4,4
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,85,A102_anx_p_2.mp4,1,anxiety,A102,0,34,100,2,2,1,1,1,1,2
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,86,A102_conf_v_2.mp4,1,confusion,A102,0,1,100,2,1,1,1,2,2,1
default,67921eb65c423aab2abf37e16661e6338b2cb4f500b1bad84bf9052b065d4b80,87,A200_sar_p_2.mp4,1,sarcasm,A200,0,31,100,2,2,1,2,1,2,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,0,A102_sad_p_3.mp4,1,sadness,A102,0,6,100,3,5,1,1,2,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,1,A102_disg_v_3.mp4,1,disgust,A102,0,35,100,3,4,2,3,2,3,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,2,A102_rel_p_3.mp4,1,relief,A102,0,38,100,3,5,5,5,1,1,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,3,A334_reg_p_2.mp4,1,regret,A334,0,0,100,2,3,2,2,3,4,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,4,A102_conf_p_3.mp4,1,confusion,A102,0,1,100,3,5,2,2,3,1,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,5,A407_ins_p_2.mp4,1,inspiration,A407,0,19,100,2,4,4,4,2,4,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,6,A102_sat_p_3.mp4,1,satisfaction_contentment,A102,0,16,100,3,4,5,5,1,2,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,7,A102_fea_p_3.mp4,1,fear,A102,0,10,100,3,4,1,1,4,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,8,A102_nos_p_2.mp4,1,nostalgia,A102,0,30,100,2,1,5,5,1,3,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,9,A102_disa_v_3.mp4,1,disappointment,A102,0,37,100,3,1,2,2,1,1,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,10,A102_mov_v_3.mp4,1,being_moved,A102,0,42,100,3,3,4,4,1,3,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,11,A55_gui_v_2_ver1.mp4,1,guilt,A55,0,40,100,2,1,1,1,1,5,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,12,A205_hap_v_3.mp4,1,happiness_joy,A205,0,33,100,3,4,5,5,1,3,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,13,A227_pri_p_2.mp4,1,pride,A227,0,41,100,2,3,5,5,1,5,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,14,A102_scha_p_3.mp4,1,schadenfreude,A102,0,15,100,3,3,3,4,2,3,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,15,A102_conf_v_2.mp4,1,confusion,A102,0,1,100,2,4,2,2,3,2,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,16,A227_gui_v_3.mp4,1,guilt,A227,0,40,100,3,3,1,1,3,4,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,17,A102_disg_p_3.mp4,1,disgust,A102,0,35,100,3,4,1,1,3,3,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,18,A207_dou_v_2.mp4,1,doubt,A207,0,3,100,2,3,2,2,3,3,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,19,A102_ple_v_2.mp4,1,sensory_pleasure,A102,0,23,100,2,2,5,5,1,4,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,20,A102_gra_p_3.mp4,1,gratitude,A102,0,7,100,3,4,4,5,3,2,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,21,A221_sha_v_2.mp4,1,shame,A221,0,43,100,2,3,2,1,2,2,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,22,A102_anx_p_2.mp4,1,anxiety,A102,0,34,100,2,3,1,1,4,3,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,23,A102_neu_sit2_v.mp4,1,neutral,A102,0,22,100,,1,3,3,1,3,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,24,A303_env_p_3.mp4,1,envy,A303,0,4,100,3,4,2,2,3,2,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,25,A102_neu_sit1_v.mp4,1,neutral,A102,0,22,100,,3,3,3,1,3,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,26,A102_ten_v_3.mp4,1,tenderness,A102,0,28,100,3,3,4,4,3,3,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,27,A102_exc_v_3.mp4,1,excitement_expectation,A102,0,36,100,3,4,5,5,3,3,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,28,A102_conc_p_3.mp4,1,concentration,A102,0,27,100,3,2,3,4,2,4,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,29,A227_hop_p_3.mp4,1,hope,A227,0,21,100,3,3,4,4,3,2,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,30,A102_pos_sur_p_3.mp4,1,positive_surprise,A102,0,9,100,3,5,4,4,3,1,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,31,A205_cont_p_3.mp4,1,contempt,A205,0,32,100,3,4,1,1,3,2,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,32,A102_exc_p_3.mp4,1,excitement_expectation,A102,0,36,100,3,4,5,5,3,4,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,33,A102_amu_v_3.mp4,1,amusement,A102,0,13,100,3,4,5,5,3,3,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,34,A102_emb_p_2.mp4,1,embarrassment,A102,0,39,100,2,4,1,2,3,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,35,A102_sad_p_2.mp4,1,sadness,A102,0,6,100,2,3,1,1,1,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,36,A424_ele_v_3.mp4,1,elevation_rejoicing,A424,0,8,100,3,3,4,5,2,2,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,37,A102_rel_p_2.mp4,1,relief,A102,0,38,100,2,4,5,5,2,2,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,38,A220_pri_p_3.mp4,1,pride,A220,0,41,100,3,3,4,5,2,5,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,39,A200_dist_p_2.mp4,1,distress_pain,A200,0,17,100,2,5,1,1,5,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,40,A207_dou_v_3.mp4,1,doubt,A207,0,3,100,3,2,2,2,2,3,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,41,A102_conc_v_2.mp4,1,concentration,A102,0,27,100,2,2,3,3,1,3,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,42,A327_ele_p_3.mp4,1,elevation_rejoicing,A327,0,8,100,3,4,4,4,2,2,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,43,A200_int_v_3.mp4,1,interest_curiosity,A200,0,29,100,3,3,4,4,3,3,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,44,A102_dist_p_3.mp4,1,distress_pain,A102,0,17,100,3,5,1,1,5,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,45,A323_awe_v_2.mp4,1,awe,A323,0,18,100,2,3,4,3,1,2,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,46,A220_adm_v_3.mp4,1,admiration,A220,0,5,100,3,3,4,3,2,2,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,47,A102_ple_p_2.mp4,1,sensory_pleasure,A102,0,23,100,2,1,5,5,1,3,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,48,A205_rej_v_3.mp4,1,rejection,A205,0,14,100,3,4,2,2,3,1,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,49,A102_sex_p_3.mp4,1,sexual_lust,A102,0,24,100,3,4,4,4,3,2,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,50,A200_det_p_3.mp4,1,determination,A200,0,2,100,3,3,3,3,3,3,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,51,A205_mov_p_3.mp4,1,being_moved,A205,0,42,100,3,4,5,5,2,2,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,52,A205_hap_p_3.mp4,1,happiness_joy,A205,0,33,100,3,5,5,5,3,3,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,53,A102_neg_sur_p_3.mp4,1,negative_surprise,A102,0,11,100,3,5,2,2,4,1,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,54,A102_disa_v_2.mp4,1,disappointment,A102,0,37,100,2,1,2,2,1,2,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,55,A102_ang_v_2.mp4,1,anger,A102,0,12,100,2,4,2,2,3,2,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,56,A102_bor_p_2.mp4,1,boredom,A102,0,26,100,2,2,2,2,1,3,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,57,A221_awe_p_2.mp4,1,awe,A221,0,18,100,2,3,5,4,1,1,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,58,A102_bor_p_3.mp4,1,boredom,A102,0,26,100,3,2,2,2,1,2,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,59,A200_int_v_2.mp4,1,interest_curiosity,A200,0,29,100,2,3,4,3,3,3,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,60,A205_cont_p_2.mp4,1,contempt,A205,0,32,100,2,3,1,2,3,2,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,61,A205_ten_p_3.mp4,1,tenderness,A205,0,28,100,3,3,3,2,3,3,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,62,A200_pos_sur_p_3.mp4,1,positive_surprise,A200,0,9,100,3,5,2,1,4,1,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,63,A102_scha_v_2.mp4,1,schadenfreude,A102,0,15,100,2,4,3,2,3,3,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,64,A205_sat_v_3.mp4,1,satisfaction_contentment,A205,0,16,100,3,3,5,5,1,2,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,65,A102_anx_p_3.mp4,1,anxiety,A102,0,34,100,3,4,1,2,4,2,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,66,A102_nos_p_3.mp4,1,nostalgia,A102,0,30,100,3,4,4,5,2,2,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,67,A102_env_p_3.mp4,1,envy,A102,0,4,100,3,3,2,2,3,2,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,68,A102_fea_p_2.mp4,1,fear,A102,0,10,100,2,5,1,1,4,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,69,A102_ang_p_3.mp4,1,anger,A102,0,12,100,3,4,1,1,4,2,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,70,A102_sar_p_2.mp4,1,sarcasm,A102,0,31,100,2,3,3,2,3,3,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,71,A221_sha_p_2.mp4,1,shame,A221,0,43,100,2,3,1,1,1,2,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,72,A102_pea_p_2.mp4,1,peacefulness_serenity,A102,0,25,100,2,2,4,3,1,3,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,73,A102_neg_sur_p_2.mp4,1,negative_surprise,A102,0,11,100,2,4,1,1,3,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,74,A102_emb_v_3.mp4,1,embarrassment,A102,0,39,100,3,3,1,1,3,2,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,75,A205_rej_v_2.mp4,1,rejection,A205,0,14,100,2,4,1,1,1,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,76,A227_reg_v_3.mp4,1,regret,A227,0,0,100,3,3,1,1,2,1,1
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,77,A102_tri_p_2.mp4,1,triumph_achievement,A102,0,20,100,2,5,5,5,3,3,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,78,A227_adm_p_3.mp4,1,admiration,A227,0,5,100,3,3,4,3,3,2,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,79,A220_hop_p_2.mp4,1,hope,A220,0,21,100,2,3,3,3,1,3,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,80,A102_sex_p_2.mp4,1,sexual_lust,A102,0,24,100,2,2,4,4,1,3,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,81,A102_tri_p_3.mp4,1,triumph_achievement,A102,0,20,100,3,5,5,5,3,3,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,82,A102_gra_v_3.mp4,1,gratitude,A102,0,7,100,3,3,4,3,3,1,3
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,83,A207_pea_v_2.mp4,1,peacefulness_serenity,A207,0,25,100,2,1,4,4,1,3,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,84,A200_amu_v_2.mp4,1,amusement,A200,0,13,100,2,4,3,3,3,2,2
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,85,A220_ins_v_2.mp4,1,inspiration,A220,0,19,100,2,4,4,5,1,3,4
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,86,A102_det_v_3.mp4,1,determination,A102,0,2,100,3,2,4,4,1,4,5
default,7ef007a5f86ee9eb7037e0c4f80ad9610f7a26b4ea7118b781ecfdc00596ef3a,87,A200_sar_p_2.mp4,1,sarcasm,A200,0,31,100,2,2,2,2,3,3,3
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,0,A102_sar_p_2.mp4,1,sarcasm,A102,0,31,100,2,1,3,3,1,3,4
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,1,A303_env_p_3.mp4,1,envy,A303,0,4,100,3,1,2,2,1,1,1
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,2,A102_anx_p_3.mp4,1,anxiety,A102,0,34,100,3,4,1,1,5,2,3
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,3,A102_emb_v_3.mp4,1,embarrassment,A102,0,39,100,3,2,1,2,1,2,1
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,4,A424_ele_v_3.mp4,1,elevation_rejoicing,A424,0,8,100,3,5,5,4,1,1,5
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,5,A334_reg_p_2.mp4,1,regret,A334,0,0,100,2,4,2,2,3,3,4
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,6,A227_pri_p_2.mp4,1,pride,A227,0,41,100,2,3,5,3,1,2,5
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,7,A220_adm_v_3.mp4,1,admiration,A220,0,5,100,3,1,5,3,1,1,5
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,8,A102_disa_v_3.mp4,1,disappointment,A102,0,37,100,3,3,2,1,4,3,3
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,9,A102_sad_p_2.mp4,1,sadness,A102,0,6,100,2,1,1,1,1,1,3
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,10,A102_bor_p_2.mp4,1,boredom,A102,0,26,100,2,3,3,3,2,4,3
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,11,A102_ple_v_2.mp4,1,sensory_pleasure,A102,0,23,100,2,1,5,5,1,3,5
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,12,A102_tri_p_3.mp4,1,triumph_achievement,A102,0,20,100,3,5,5,5,3,4,5
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,13,A102_ten_v_3.mp4,1,tenderness,A102,0,28,100,3,2,4,3,2,3,3
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,14,A102_pos_sur_p_3.mp4,1,positive_surprise,A102,0,9,100,3,5,5,4,1,2,4
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,15,A102_emb_p_2.mp4,1,embarrassment,A102,0,39,100,2,2,1,1,4,2,2
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,16,A220_hop_p_2.mp4,1,hope,A220,0,21,100,2,2,2,1,4,4,2
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,17,A102_conf_p_3.mp4,1,confusion,A102,0,1,100,3,4,3,1,5,5,2
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,18,A102_scha_v_2.mp4,1,schadenfreude,A102,0,15,100,2,3,3,1,2,4,3
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,19,A227_adm_p_3.mp4,1,admiration,A227,0,5,100,3,4,4,4,4,1,4
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,20,A407_ins_p_2.mp4,1,inspiration,A407,0,19,100,2,4,3,4,2,2,3
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,21,A220_pri_p_3.mp4,1,pride,A220,0,41,100,3,1,4,4,1,4,5
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,22,A102_nos_p_3.mp4,1,nostalgia,A102,0,30,100,3,2,5,5,1,3,5
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,23,A102_fea_p_2.mp4,1,fear,A102,0,10,100,2,5,1,1,5,3,2
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,24,A200_dist_p_2.mp4,1,distress_pain,A200,0,17,100,2,5,2,1,5,3,2
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,25,A102_tri_p_2.mp4,1,triumph_achievement,A102,0,20,100,2,4,5,5,2,3,5
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,26,A102_exc_p_3.mp4,1,excitement_expectation,A102,0,36,100,3,2,5,5,1,2,5
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,27,A200_det_p_3.mp4,1,determination,A200,0,2,100,3,2,3,2,5,4,3
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,28,A102_neg_sur_p_2.mp4,1,negative_surprise,A102,0,11,100,2,2,2,1,3,4,2
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,29,A205_cont_p_2.mp4,1,contempt,A205,0,32,100,2,2,1,1,4,3,1
default,86395a140e86308a1eeddb80a97aa009b3fe89f1099adb70a7aa24ec85610342,30,A102_sad_p_3.mp4,1,sadness,A102,0,6,100,3,2,1,1,2,2,1
